row_index,Name,Cluster
32377,Riya Gupta,3
32378,Aarav Rao,0
32379,Meera Kapoor,6
32380,Varun Singh,5
32381,Sneha Agarwal,0
32382,Riya Das,6
32383,Raj Joshi,4
32384,Priya Patel,1
32385,Riya Singh,2
32386,Aditi Bhat,2
32387,Riya Patel,4
32388,Karan Verma,6
32389,Riya Mehta,6
32390,Sneha Bose,4
32391,Varun Pillai,6
32392,Isha Agarwal,6
32393,Arjun Gupta,4
32394,Raj Rao,2
32395,Rohan Singh,1
32396,Nikhil Nair,0
32397,Riya Menon,3
32398,Raj Das,1
32399,Vihaan Bose,2
32400,Aditi Nair,5
32401,Aditya Deshmukh,6
32402,Rohan Bose,1
32403,Raj Sharma,3
32404,Karan Agarwal,4
32405,Riya Deshmukh,0
32406,Kavya Singh,0
32407,Meera Kapoor,6
32408,Isha Bhat,6
32409,Varun Pillai,0
32410,Aditya Kapoor,5
32411,Raj Nair,6
32412,Nikhil Bose,0
32413,Isha Bhat,6
32414,Isha Verma,2
32415,Ananya Pillai,6
32416,Aarav Das,2
32417,Nikhil Deshmukh,5
32418,Arjun Menon,3
32419,Sahil Kapoor,6
32420,Pooja Kapoor,6
32421,Arjun Singh,3
32422,Priya Agarwal,2
32423,Kavya Singh,6
32424,Varun Joshi,4
32425,Sneha Nair,6
32426,Riya Singh,6
32427,Aditi Patel,1
32428,Rohan Bhat,6
32429,Varun Bose,2
32430,Varun Gupta,4
32431,Ananya Agarwal,5
32432,Priya Chopra,2
32433,Riya Chopra,3
32434,Ananya Joshi,4
32435,Priya Singh,1
32436,Kavya Gupta,2
32437,Aditya Nair,3
32438,Vihaan Deshmukh,2
32439,Rohan Pillai,5
32440,Ananya Nair,6
32441,Varun Bose,0
32442,Varun Joshi,0
32443,Priya Patel,6
32444,Sneha Gupta,0
32445,Sneha Bhat,0
32446,Rohan Bose,4
32447,Raj Agarwal,4
32448,Sahil Singh,2
32449,Isha Nair,0
32450,Diya Bhat,2
32451,Sahil Bhat,4
32452,Kavya Mehta,0
32453,Priya Deshmukh,2
32454,Rohan Nair,0
32455,Riya Kapoor,6
32456,Aditya Sharma,3
32457,Aditi Joshi,4
32458,Nikhil Gupta,5
32459,Meera Bhat,6
32460,Rohan Verma,4
32461,Karan Singh,4
32462,Kavya Nair,2
32463,Riya Menon,4
32464,Aditya Sharma,6
32465,Priya Verma,3
32466,Rohan Deshmukh,3
32467,Rohan Singh,0
32468,Pooja Bose,0
32469,Vihaan Bhat,0
32470,Vihaan Mehta,2
32471,Varun Mehta,3
32472,Nikhil Patel,2
32473,Karan Mehta,5
32474,Sahil Deshmukh,2
32475,Aditi Rao,6
32476,Isha Das,2
32477,Pooja Reddy,2
32478,Sahil Deshmukh,1
32479,Sahil Iyer,0
32480,Karan Gupta,2
32481,Raj Reddy,1
32482,Ananya Deshmukh,4
32483,Arjun Patel,6
32484,Varun Kapoor,4
32485,Raj Iyer,4
32486,Priya Pillai,1
32487,Aditya Iyer,2
32488,Aarav Mehta,3
32489,Meera Sharma,4
32490,Diya Iyer,5
32491,Meera Singh,3
32492,Sneha Menon,2
32493,Aarav Rao,2
32494,Karan Gupta,2
32495,Karan Gupta,4
32496,Priya Sharma,3
32497,Nikhil Nair,1
32498,Meera Kapoor,4
32499,Varun Sharma,2
32500,Aditi Iyer,4
32501,Aditya Bhat,0
32502,Meera Mehta,2
32503,Riya Nair,1
32504,Arjun Kapoor,6
32505,Kavya Bose,1
32506,Arjun Verma,2
32507,Raj Bhat,4
32508,Karan Verma,4
32509,Raj Singh,2
32510,Vihaan Bhat,2
32511,Priya Bose,1
32512,Riya Rao,2
32513,Diya Mehta,5
32514,Kavya Deshmukh,2
32515,Nikhil Patel,5
32516,Raj Nair,3
32517,Karan Pillai,6
32518,Nikhil Gupta,2
32519,Aditi Singh,1
32520,Sahil Bose,2
32521,Diya Kapoor,2
32522,Riya Gupta,5
32523,Arjun Reddy,4
32524,Sneha Mehta,3
32525,Karan Mehta,6
32526,Varun Mehta,2
32527,Priya Bose,3
32528,Ananya Das,3
32529,Vihaan Bhat,1
32530,Diya Chopra,0
32531,Aarav Gupta,1
32532,Arjun Gupta,5
32533,Riya Mehta,6
32534,Sneha Chopra,0
32535,Rohan Bhat,3
32536,Arjun Reddy,4
32537,Pooja Bhat,6
32538,Pooja Nair,3
32539,Priya Nair,0
32540,Karan Bhat,5
32541,Arjun Das,4
32542,Sahil Menon,1
32543,Aditi Kapoor,3
32544,Ananya Chopra,1
32545,Meera Menon,0
32546,Arjun Nair,5
32547,Meera Mehta,3
32548,Sneha Pillai,5
32549,Priya Deshmukh,4
32550,Riya Das,5
32551,Riya Sharma,0
32552,Arjun Patel,6
32553,Priya Gupta,2
32554,Priya Pillai,3
32555,Varun Patel,2
32556,Sneha Deshmukh,2
32557,Arjun Deshmukh,1
32558,Meera Pillai,0
32559,Pooja Iyer,2
32560,Sahil Menon,1
32561,Aarav Joshi,6
32562,Ananya Kapoor,0
32563,Varun Agarwal,3
32564,Raj Bose,2
32565,Raj Reddy,5
32566,Arjun Reddy,0
32567,Varun Bhat,0
32568,Sahil Sharma,2
32569,Riya Pillai,4
32570,Isha Joshi,0
32571,Rohan Nair,2
32572,Diya Rao,5
32573,Aditi Kapoor,2
32574,Aditi Bose,2
32575,Isha Patel,6
32576,Meera Pillai,3
32577,Aditi Bhat,0
32578,Aditi Mehta,5
32579,Ananya Pillai,1
32580,Kavya Iyer,6
32581,Aarav Patel,2
32582,Ananya Reddy,4
32583,Varun Menon,5
32584,Diya Deshmukh,0
32585,Karan Mehta,5
32586,Karan Patel,2
32587,Sneha Sharma,3
32588,Pooja Verma,0
32589,Raj Gupta,1
32590,Karan Pillai,5
32591,Nikhil Pillai,5
32592,Pooja Pillai,5
32593,Diya Mehta,0
32594,Arjun Mehta,2
32595,Priya Chopra,6
32596,Riya Pillai,1
32597,Pooja Bhat,3
32598,Aditya Kapoor,2
32599,Aditi Agarwal,6
32600,Riya Bhat,5
32601,Isha Bose,0
32602,Aditya Agarwal,1
32603,Arjun Sharma,1
32604,Riya Bose,4
32605,Sneha Pillai,4
32606,Vihaan Sharma,6
32607,Riya Patel,1
32608,Sneha Joshi,1
32609,Karan Menon,3
32610,Nikhil Chopra,4
32611,Aditi Nair,2
32612,Isha Das,0
32613,Sneha Rao,1
32614,Karan Patel,2
32615,Vihaan Mehta,4
32616,Diya Patel,5
32617,Varun Gupta,1
32618,Nikhil Das,0
32619,Aarav Deshmukh,4
32620,Priya Singh,2
32621,Vihaan Singh,6
32622,Aditi Mehta,0
32623,Aditya Reddy,4
32624,Vihaan Kapoor,0
32625,Priya Nair,2
32626,Isha Menon,5
32627,Rohan Joshi,4
32628,Raj Rao,6
32629,Aarav Das,0
32630,Varun Bose,1
32631,Priya Gupta,4
32632,Isha Bhat,2
32633,Aditi Bhat,3
32634,Pooja Mehta,3
32635,Pooja Deshmukh,2
32636,Vihaan Verma,0
32637,Aditi Deshmukh,0
32638,Raj Deshmukh,1
32639,Aarav Rao,1
32640,Isha Bose,4
32641,Raj Gupta,1
32642,Sahil Bhat,1
32643,Pooja Kapoor,5
32644,Riya Bose,4
32645,Aditya Menon,5
32646,Varun Deshmukh,4
32647,Kavya Verma,2
32648,Vihaan Bhat,1
32649,Arjun Bose,6
32650,Riya Mehta,6
32651,Sneha Agarwal,1
32652,Riya Nair,3
32653,Meera Joshi,5
32654,Ananya Rao,3
32655,Sahil Nair,2
32656,Sahil Singh,4
32657,Ananya Agarwal,0
32658,Ananya Sharma,0
32659,Karan Agarwal,4
32660,Arjun Agarwal,2
32661,Varun Bose,1
32662,Pooja Gupta,5
32663,Meera Singh,4
32664,Raj Rao,2
32665,Aditi Menon,0
32666,Isha Singh,5
32667,Arjun Pillai,4
32668,Arjun Rao,2
32669,Aditya Bhat,2
32670,Sahil Bose,1
32671,Priya Agarwal,2
32672,Pooja Gupta,3
32673,Sahil Bose,5
32674,Kavya Agarwal,4
32675,Arjun Das,2
32676,Aarav Kapoor,2
32677,Arjun Deshmukh,3
32678,Diya Bose,3
32679,Raj Deshmukh,4
32680,Riya Agarwal,3
32681,Isha Iyer,5
32682,Karan Chopra,1
32683,Aditi Gupta,2
32684,Kavya Menon,1
32685,Ananya Kapoor,3
32686,Diya Reddy,2
32687,Meera Iyer,6
32688,Kavya Mehta,3
32689,Aditya Reddy,6
32690,Aarav Iyer,2
32691,Diya Bose,4
32692,Diya Bhat,6
32693,Isha Iyer,5
32694,Aditya Pillai,1
32695,Raj Agarwal,4
32696,Sneha Iyer,2
32697,Riya Mehta,2
32698,Kavya Singh,3
32699,Sneha Chopra,2
32700,Pooja Das,4
32701,Pooja Gupta,0
32702,Arjun Nair,0
32703,Arjun Patel,3
32704,Vihaan Iyer,6
32705,Aditya Nair,6
32706,Sneha Kapoor,2
32707,Rohan Pillai,3
32708,Priya Nair,6
32709,Rohan Deshmukh,3
32710,Arjun Kapoor,5
32711,Diya Deshmukh,2
32712,Rohan Das,1
32713,Riya Pillai,5
32714,Varun Singh,2
32715,Isha Menon,2
32716,Kavya Sharma,2
32717,Meera Patel,3
32718,Aditi Mehta,1
32719,Diya Patel,2
32720,Isha Sharma,2
32721,Nikhil Deshmukh,5
32722,Aditi Chopra,1
32723,Raj Menon,6
32724,Varun Reddy,2
32725,Kavya Pillai,2
32726,Pooja Sharma,2
32727,Kavya Menon,2
32728,Aditi Gupta,2
32729,Rohan Nair,0
32730,Isha Das,6
32731,Aarav Menon,6
32732,Kavya Iyer,2
32733,Karan Bhat,2
32734,Priya Reddy,4
32735,Ananya Chopra,4
32736,Rohan Bose,3
32737,Sahil Pillai,4
32738,Nikhil Iyer,1
32739,Arjun Rao,5
32740,Sneha Deshmukh,2
32741,Aditya Nair,1
32742,Diya Sharma,4
32743,Ananya Joshi,3
32744,Aditya Agarwal,3
32745,Aarav Nair,1
32746,Karan Agarwal,5
32747,Diya Bhat,6
32748,Varun Agarwal,5
32749,Pooja Pillai,2
32750,Isha Sharma,0
32751,Rohan Agarwal,4
32752,Varun Joshi,6
32753,Sneha Mehta,1
32754,Vihaan Chopra,0
32755,Sneha Chopra,2
32756,Nikhil Patel,2
32757,Kavya Gupta,2
32758,Rohan Pillai,0
32759,Diya Das,1
32760,Arjun Sharma,2
32761,Diya Singh,2
32762,Aditya Pillai,3
32763,Riya Gupta,5
32764,Meera Kapoor,6
32765,Riya Das,5
32766,Sahil Gupta,5
32767,Sahil Sharma,1
32768,Meera Deshmukh,5
32769,Rohan Deshmukh,2
32770,Meera Bhat,6
32771,Varun Verma,6
32772,Aditi Reddy,6
32773,Varun Agarwal,2
32774,Arjun Iyer,6
32775,Kavya Kapoor,2
32776,Ananya Singh,1
32777,Aditya Singh,0
32778,Aarav Kapoor,4
32779,Kavya Sharma,6
32780,Isha Deshmukh,0
32781,Nikhil Das,0
32782,Nikhil Joshi,4
32783,Arjun Joshi,6
32784,Sahil Agarwal,3
32785,Arjun Verma,0
32786,Aarav Verma,0
32787,Riya Singh,6
32788,Arjun Mehta,1
32789,Arjun Joshi,3
32790,Sneha Kapoor,2
32791,Rohan Verma,1
32792,Varun Chopra,3
32793,Ananya Mehta,4
32794,Pooja Patel,2
32795,Nikhil Patel,3
32796,Sneha Gupta,2
32797,Arjun Pillai,1
32798,Meera Reddy,3
32799,Meera Verma,0
32800,Aditi Gupta,2
32801,Kavya Rao,1
32802,Sahil Bhat,2
32803,Rohan Menon,4
32804,Ananya Iyer,6
32805,Isha Das,2
32806,Aarav Mehta,1
32807,Sahil Iyer,1
32808,Raj Gupta,4
32809,Sahil Bhat,0
32810,Nikhil Iyer,2
32811,Arjun Rao,6
32812,Ananya Chopra,5
32813,Diya Chopra,2
32814,Raj Kapoor,6
32815,Aditi Mehta,3
32816,Nikhil Pillai,2
32817,Kavya Bhat,2
32818,Sneha Bose,5
32819,Sneha Mehta,5
32820,Riya Deshmukh,4
32821,Riya Iyer,5
32822,Nikhil Reddy,4
32823,Rohan Agarwal,3
32824,Arjun Menon,4
32825,Raj Gupta,1
32826,Ananya Deshmukh,0
32827,Isha Singh,6
32828,Aditi Mehta,4
32829,Karan Joshi,3
32830,Sahil Reddy,5
32831,Priya Agarwal,2
32832,Raj Bhat,4
32833,Ananya Iyer,1
32834,Priya Singh,2
32835,Arjun Sharma,0
32836,Aarav Gupta,2
32837,Varun Agarwal,1
32838,Aditi Singh,2
32839,Arjun Agarwal,3
32840,Sahil Singh,6
32841,Isha Patel,3
32842,Isha Gupta,1
32843,Arjun Reddy,3
32844,Pooja Chopra,6
32845,Vihaan Menon,3
32846,Isha Sharma,4
32847,Aditya Iyer,5
32848,Raj Reddy,2
32849,Sahil Mehta,0
32850,Pooja Chopra,2
32851,Meera Chopra,2
32852,Aditi Joshi,2
32853,Sneha Mehta,2
32854,Arjun Reddy,0
32855,Priya Mehta,1
32856,Rohan Pillai,2
32857,Priya Reddy,0
32858,Aarav Patel,2
32859,Aditya Kapoor,0
32860,Karan Das,2
32861,Rohan Kapoor,2
32862,Aditi Bose,5
32863,Arjun Bose,3
32864,Vihaan Pillai,4
32865,Pooja Chopra,3
32866,Pooja Das,2
32867,Ananya Verma,2
32868,Priya Chopra,6
32869,Riya Joshi,2
32870,Ananya Mehta,2
32871,Aarav Reddy,0
32872,Raj Mehta,3
32873,Riya Verma,3
32874,Aditi Nair,5
32875,Vihaan Mehta,3
32876,Aditi Chopra,5
32877,Riya Singh,4
32878,Riya Bose,0
32879,Arjun Nair,3
32880,Raj Das,1
32881,Sahil Singh,2
32882,Pooja Singh,3
32883,Aditya Rao,3
32884,Vihaan Sharma,2
32885,Nikhil Iyer,5
32886,Meera Nair,5
32887,Riya Bose,1
32888,Pooja Kapoor,0
32889,Sahil Agarwal,0
32890,Riya Gupta,6
32891,Arjun Patel,2
32892,Pooja Menon,3
32893,Rohan Singh,2
32894,Nikhil Joshi,5
32895,Rohan Verma,3
32896,Sahil Agarwal,0
32897,Sahil Iyer,4
32898,Karan Iyer,5
32899,Diya Das,6
32900,Aditya Rao,3
32901,Rohan Agarwal,4
32902,Nikhil Nair,0
32903,Meera Gupta,2
32904,Varun Iyer,6
32905,Sahil Mehta,4
32906,Arjun Nair,2
32907,Aditi Rao,6
32908,Aditi Bhat,3
32909,Aditya Patel,5
32910,Arjun Bhat,3
32911,Isha Iyer,2
32912,Diya Bhat,3
32913,Rohan Chopra,1
32914,Varun Iyer,3
32915,Ananya Nair,5
32916,Aarav Pillai,5
32917,Aditya Agarwal,3
32918,Priya Bose,0
32919,Aditya Singh,3
32920,Kavya Deshmukh,6
32921,Aditya Rao,6
32922,Varun Singh,2
32923,Priya Agarwal,2
32924,Raj Iyer,2
32925,Sahil Pillai,5
32926,Raj Gupta,0
32927,Riya Kapoor,0
32928,Aditi Deshmukh,5
32929,Aarav Agarwal,6
32930,Aditi Verma,2
32931,Aditya Chopra,6
32932,Ananya Iyer,5
32933,Ananya Kapoor,5
32934,Meera Iyer,5
32935,Aditya Patel,1
32936,Varun Menon,2
32937,Riya Bose,4
32938,Vihaan Joshi,1
32939,Isha Gupta,4
32940,Isha Iyer,2
32941,Aditya Patel,6
32942,Arjun Bose,3
32943,Aditya Chopra,6
32944,Isha Gupta,6
32945,Nikhil Deshmukh,6
32946,Arjun Chopra,2
32947,Varun Reddy,2
32948,Aditya Bose,2
32949,Isha Reddy,4
32950,Sneha Pillai,3
32951,Nikhil Deshmukh,2
32952,Vihaan Chopra,6
32953,Sahil Das,1
32954,Raj Agarwal,4
32955,Varun Patel,2
32956,Karan Rao,2
32957,Nikhil Deshmukh,2
32958,Pooja Patel,4
32959,Diya Bhat,5
32960,Nikhil Bose,2
32961,Sneha Das,2
32962,Sahil Singh,2
32963,Karan Mehta,4
32964,Priya Agarwal,1
32965,Ananya Iyer,1
32966,Varun Deshmukh,3
32967,Karan Iyer,4
32968,Karan Deshmukh,2
32969,Aditi Rao,4
32970,Isha Mehta,4
32971,Nikhil Verma,2
32972,Arjun Reddy,4
32973,Meera Bose,2
32974,Diya Joshi,3
32975,Karan Chopra,6
32976,Arjun Das,6
32977,Nikhil Chopra,5
32978,Priya Menon,0
32979,Sahil Nair,1
32980,Vihaan Mehta,0
32981,Meera Mehta,6
32982,Diya Mehta,3
32983,Raj Deshmukh,2
32984,Kavya Mehta,1
32985,Vihaan Sharma,2
32986,Vihaan Nair,1
32987,Diya Mehta,1
32988,Aditya Gupta,0
32989,Sahil Pillai,1
32990,Rohan Singh,5
32991,Sahil Reddy,2
32992,Varun Rao,2
32993,Pooja Menon,0
32994,Vihaan Deshmukh,6
32995,Sahil Sharma,2
32996,Meera Mehta,2
32997,Karan Kapoor,5
32998,Nikhil Deshmukh,1
32999,Rohan Bhat,6
33000,Arjun Bhat,4
33001,Diya Bose,4
33002,Isha Deshmukh,6
33003,Sneha Patel,6
33004,Isha Sharma,4
33005,Kavya Rao,4
33006,Aarav Patel,5
33007,Diya Deshmukh,4
33008,Ananya Patel,1
33009,Arjun Patel,5
33010,Karan Bose,1
33011,Vihaan Reddy,0
33012,Rohan Deshmukh,6
33013,Riya Kapoor,2
33014,Diya Chopra,1
33015,Aditi Das,2
33016,Priya Kapoor,0
33017,Aarav Iyer,3
33018,Riya Iyer,5
33019,Riya Deshmukh,2
33020,Riya Chopra,5
33021,Meera Joshi,2
33022,Aditya Chopra,3
33023,Diya Joshi,0
33024,Priya Joshi,2
33025,Karan Nair,0
33026,Aarav Gupta,1
33027,Sahil Das,1
33028,Aditya Menon,6
33029,Priya Chopra,5
33030,Diya Reddy,4
33031,Sahil Deshmukh,2
33032,Aditi Das,2
33033,Pooja Gupta,1
33034,Sahil Menon,5
33035,Aditya Iyer,5
33036,Rohan Iyer,0
33037,Diya Das,2
33038,Diya Bhat,1
33039,Isha Gupta,2
33040,Meera Sharma,6
33041,Isha Reddy,4
33042,Nikhil Reddy,3
33043,Arjun Agarwal,2
33044,Priya Pillai,3
33045,Aditi Agarwal,5
33046,Riya Iyer,0
33047,Aditya Kapoor,5
33048,Vihaan Menon,2
33049,Meera Rao,3
33050,Arjun Chopra,4
33051,Meera Agarwal,4
33052,Isha Gupta,4
33053,Sneha Patel,5
33054,Karan Deshmukh,6
33055,Aditya Patel,1
33056,Ananya Agarwal,2
33057,Nikhil Bhat,4
33058,Isha Singh,2
33059,Meera Mehta,1
33060,Riya Menon,3
33061,Pooja Pillai,4
33062,Aditi Gupta,5
33063,Sneha Verma,5
33064,Aditya Rao,5
33065,Priya Singh,3
33066,Aarav Agarwal,1
33067,Isha Gupta,1
33068,Sneha Sharma,2
33069,Varun Gupta,6
33070,Varun Bhat,2
33071,Karan Verma,2
33072,Pooja Verma,3
33073,Priya Patel,0
33074,Raj Verma,2
33075,Nikhil Kapoor,1
33076,Arjun Verma,2
33077,Meera Sharma,2
33078,Ananya Chopra,5
33079,Sahil Gupta,3
33080,Ananya Pillai,1
33081,Aarav Gupta,4
33082,Vihaan Reddy,6
33083,Karan Bhat,0
33084,Raj Pillai,2
33085,Rohan Sharma,1
33086,Diya Iyer,5
33087,Kavya Chopra,6
33088,Varun Gupta,2
33089,Aditya Gupta,5
33090,Karan Nair,0
33091,Nikhil Bose,3
33092,Rohan Iyer,0
33093,Aditya Joshi,0
33094,Isha Bhat,4
33095,Raj Bose,0
33096,Kavya Patel,2
33097,Nikhil Bhat,2
33098,Aarav Singh,2
33099,Varun Chopra,2
33100,Meera Das,2
33101,Nikhil Rao,2
33102,Pooja Gupta,2
33103,Raj Nair,3
33104,Ananya Pillai,5
33105,Aarav Bhat,0
33106,Ananya Nair,5
33107,Aditi Gupta,2
33108,Nikhil Chopra,0
33109,Aditya Agarwal,4
33110,Isha Patel,6
33111,Riya Mehta,4
33112,Rohan Agarwal,2
33113,Pooja Verma,1
33114,Ananya Nair,2
33115,Varun Das,3
33116,Vihaan Patel,1
33117,Sahil Singh,4
33118,Kavya Iyer,1
33119,Nikhil Bhat,0
33120,Vihaan Singh,2
33121,Raj Menon,2
33122,Kavya Chopra,2
33123,Diya Agarwal,4
33124,Kavya Agarwal,0
33125,Varun Rao,1
33126,Arjun Kapoor,4
33127,Diya Chopra,2
33128,Karan Gupta,0
33129,Karan Mehta,4
33130,Priya Bhat,3
33131,Arjun Verma,5
33132,Vihaan Agarwal,0
33133,Raj Bhat,5
33134,Priya Reddy,4
33135,Vihaan Verma,4
33136,Ananya Singh,0
33137,Sahil Verma,2
33138,Pooja Bhat,0
33139,Rohan Joshi,2
33140,Priya Das,3
33141,Priya Bose,1
33142,Aditi Deshmukh,4
33143,Aditya Das,3
33144,Raj Rao,0
33145,Varun Joshi,6
33146,Ananya Sharma,6
33147,Varun Agarwal,0
33148,Meera Mehta,1
33149,Riya Iyer,2
33150,Sahil Patel,5
33151,Aditi Singh,5
33152,Diya Sharma,3
33153,Priya Iyer,4
33154,Pooja Bose,5
33155,Aarav Singh,6
33156,Diya Patel,1
33157,Arjun Pillai,6
33158,Sahil Nair,0
33159,Priya Sharma,1
33160,Ananya Mehta,3
33161,Varun Verma,5
33162,Sneha Verma,2
33163,Riya Rao,5
33164,Nikhil Verma,5
33165,Kavya Gupta,2
33166,Aditya Kapoor,0
33167,Sahil Deshmukh,1
33168,Kavya Patel,1
33169,Raj Gupta,5
33170,Pooja Gupta,2
33171,Priya Bose,2
33172,Kavya Das,5
33173,Pooja Chopra,5
33174,Pooja Gupta,1
33175,Karan Patel,1
33176,Aditi Chopra,1
33177,Meera Rao,2
33178,Diya Singh,2
33179,Arjun Das,1
33180,Rohan Joshi,6
33181,Nikhil Joshi,1
33182,Meera Iyer,0
33183,Diya Nair,3
33184,Aditya Sharma,3
33185,Vihaan Bhat,1
33186,Diya Patel,1
33187,Sahil Chopra,6
33188,Pooja Gupta,1
33189,Vihaan Bose,2
33190,Priya Bhat,3
33191,Vihaan Patel,6
33192,Pooja Agarwal,6
33193,Ananya Bose,2
33194,Rohan Chopra,4
33195,Nikhil Kapoor,4
33196,Nikhil Verma,1
33197,Pooja Chopra,2
33198,Sneha Gupta,0
33199,Pooja Bose,5
33200,Sahil Nair,3
33201,Karan Iyer,5
33202,Diya Verma,1
33203,Arjun Mehta,0
33204,Priya Verma,6
33205,Aarav Agarwal,4
33206,Sneha Pillai,4
33207,Vihaan Nair,6
33208,Diya Verma,2
33209,Karan Das,1
33210,Karan Singh,0
33211,Aarav Das,5
33212,Isha Nair,4
33213,Aditi Bhat,4
33214,Aarav Deshmukh,4
33215,Aarav Verma,1
33216,Meera Joshi,1
33217,Varun Iyer,5
33218,Priya Chopra,4
33219,Meera Nair,5
33220,Sneha Mehta,2
33221,Arjun Bhat,0
33222,Pooja Chopra,2
33223,Ananya Reddy,0
33224,Aarav Iyer,3
33225,Riya Verma,1
33226,Arjun Iyer,2
33227,Meera Das,0
33228,Rohan Bhat,5
33229,Priya Kapoor,2
33230,Aarav Bose,4
33231,Priya Nair,2
33232,Aarav Reddy,4
33233,Nikhil Patel,2
33234,Aditi Pillai,0
33235,Aditya Singh,2
33236,Sahil Pillai,2
33237,Aditya Reddy,2
33238,Isha Agarwal,3
33239,Varun Kapoor,6
33240,Ananya Joshi,2
33241,Priya Kapoor,2
33242,Diya Sharma,5
33243,Arjun Bhat,6
33244,Sneha Patel,4
33245,Arjun Kapoor,3
33246,Diya Joshi,1
33247,Arjun Iyer,0
33248,Aditi Reddy,5
33249,Rohan Bose,3
33250,Kavya Das,6
33251,Sneha Sharma,3
33252,Ananya Agarwal,2
33253,Sneha Bose,6
33254,Aarav Verma,5
33255,Kavya Bhat,0
33256,Aditi Reddy,1
33257,Sahil Pillai,5
33258,Arjun Pillai,6
33259,Diya Kapoor,1
33260,Arjun Joshi,1
33261,Raj Kapoor,4
33262,Sahil Nair,6
33263,Priya Pillai,2
33264,Aditya Gupta,5
33265,Karan Verma,3
33266,Raj Sharma,3
33267,Vihaan Reddy,2
33268,Sneha Iyer,0
33269,Karan Das,0
33270,Sneha Bhat,4
33271,Arjun Singh,1
33272,Vihaan Chopra,3
33273,Aarav Agarwal,2
33274,Meera Das,3
33275,Priya Gupta,0
33276,Nikhil Joshi,2
33277,Pooja Bose,0
33278,Rohan Reddy,6
33279,Rohan Das,2
33280,Meera Verma,3
33281,Raj Das,2
33282,Varun Deshmukh,2
33283,Aarav Kapoor,4
33284,Nikhil Singh,1
33285,Riya Verma,4
33286,Varun Chopra,2
33287,Arjun Deshmukh,6
33288,Kavya Sharma,5
33289,Aditya Sharma,4
33290,Diya Bose,6
33291,Meera Menon,2
33292,Isha Verma,4
33293,Meera Agarwal,0
33294,Isha Bose,3
33295,Sahil Rao,2
33296,Aditya Menon,4
33297,Ananya Pillai,2
33298,Sneha Deshmukh,3
33299,Vihaan Verma,2
33300,Riya Joshi,1
33301,Rohan Das,3
33302,Sahil Agarwal,1
33303,Raj Kapoor,0
33304,Sneha Menon,6
33305,Nikhil Chopra,0
33306,Varun Sharma,2
33307,Rohan Agarwal,2
33308,Arjun Nair,6
33309,Varun Nair,5
33310,Isha Reddy,6
33311,Pooja Patel,3
33312,Aditya Kapoor,1
33313,Aditi Singh,3
33314,Priya Pillai,5
33315,Riya Verma,0
33316,Sneha Chopra,5
33317,Aditya Rao,2
33318,Raj Iyer,6
33319,Nikhil Menon,2
33320,Rohan Das,2
33321,Pooja Das,5
33322,Kavya Mehta,0
33323,Aditya Chopra,5
33324,Nikhil Nair,3
33325,Sahil Gupta,0
33326,Vihaan Chopra,4
33327,Raj Verma,2
33328,Riya Gupta,0
33329,Pooja Bhat,3
33330,Meera Iyer,0
33331,Aditya Bose,2
33332,Diya Mehta,2
33333,Sneha Das,2
33334,Arjun Nair,3
33335,Riya Bhat,3
33336,Kavya Rao,2
33337,Kavya Singh,1
33338,Vihaan Bhat,1
33339,Pooja Verma,0
33340,Vihaan Rao,2
33341,Ananya Rao,1
33342,Riya Bhat,4
33343,Vihaan Kapoor,3
33344,Meera Patel,3
33345,Ananya Chopra,5
33346,Meera Verma,2
33347,Isha Bhat,4
33348,Vihaan Das,5
33349,Nikhil Kapoor,4
33350,Diya Joshi,1
33351,Vihaan Rao,1
33352,Aarav Sharma,1
33353,Raj Reddy,5
33354,Raj Gupta,4
33355,Ananya Kapoor,4
33356,Sahil Reddy,0
33357,Kavya Mehta,3
33358,Pooja Patel,2
33359,Isha Chopra,2
33360,Karan Bhat,3
33361,Arjun Nair,5
33362,Pooja Patel,0
33363,Raj Verma,6
33364,Aarav Deshmukh,0
33365,Sahil Nair,0
33366,Varun Agarwal,2
33367,Priya Chopra,4
33368,Diya Verma,1
33369,Arjun Joshi,6
33370,Kavya Reddy,0
33371,Vihaan Rao,5
33372,Raj Patel,1
33373,Nikhil Pillai,5
33374,Diya Sharma,2
33375,Sahil Deshmukh,4
33376,Sneha Mehta,2
33377,Nikhil Gupta,2
33378,Ananya Joshi,6
33379,Raj Gupta,4
33380,Rohan Reddy,2
33381,Ananya Kapoor,3
33382,Diya Iyer,2
33383,Raj Singh,2
33384,Kavya Pillai,1
33385,Aditya Kapoor,2
33386,Aditi Patel,0
33387,Aarav Agarwal,2
33388,Ananya Deshmukh,5
33389,Isha Rao,2
33390,Sneha Mehta,0
33391,Sahil Rao,3
33392,Sneha Gupta,4
33393,Priya Mehta,0
33394,Diya Reddy,4
33395,Sneha Chopra,2
33396,Meera Pillai,4
33397,Aarav Joshi,3
33398,Ananya Das,4
33399,Diya Bhat,2
33400,Vihaan Iyer,0
33401,Varun Chopra,2
33402,Nikhil Chopra,6
33403,Aarav Pillai,0
33404,Ananya Reddy,6
33405,Kavya Chopra,0
33406,Raj Gupta,2
33407,Raj Das,4
33408,Sneha Singh,6
33409,Nikhil Mehta,2
33410,Aarav Iyer,3
33411,Karan Patel,2
33412,Sahil Rao,0
33413,Aditya Verma,2
